product href,image-src,price,title,action
https://www.dischem.co.za/ingrams-camphor-cream-herbal-150ml-163,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd844c9ed_6001280065103.jpg,R 36.95,Ingrams Camphor Cream Herbal 150ml,Add to Cart
https://www.dischem.co.za/ingrams-camphor-cream-150ml-158,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8436da7_6001280060108.jpg,R 36.95,Ingrams Camphor Cream 150ml,Add to Cart
https://www.dischem.co.za/gingerbons-soft-chews-125g-148,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbfa5074e8_8991002202719.jpg,R 36.95,Gingerbons Soft Chews 125g,Add to Cart
https://www.dischem.co.za/refresh-tears-15ml-eye-drops-140,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbec978187_6009701960358.jpg,R 178.95,Refresh Tears 15ml Eye Drops,Add to Cart
https://www.dischem.co.za/healthy-living-insomnaway-26-tablets-102,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe04d97c5_6009511170091.jpg,R 109.95,Healthy Living Insomnaway 26 Tablets,Add to Cart
https://www.dischem.co.za/healthy-living-tensaway-40-tablets-101,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe04bfd47_6009511167596.jpg,R 194.95,Healthy Living Tensaway 40 Tablets,Add to Cart
https://www.dischem.co.za/bepanthen-nappy-care-ointment-30g-084,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009697612347.jpg,R 99.99,Bepanthen Nappy Care Ointment 30g,Add to Cart
https://www.dischem.co.za/berocca-effervescent-30-tablets-orange-079,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbec7dcde1_6009697612156.jpg,R 289.95,Berocca Effervescent 30 Tablets Orange,Add to Cart
https://www.dischem.co.za/berocca-effervescent-20-tablets-orange-078,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde68aa6e_6003787022061.jpg,R 204.95,Berocca Effervescent 20 Tablets Orange,Add to Cart
https://www.dischem.co.za/berocca-effervescent-10-tablets-orange-077,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde66a851_6003787022054.jpg,R 114.95,Berocca Effervescent 10 Tablets Orange,Add to Cart
https://www.dischem.co.za/cal-c-vita-plus-30-effervescent-tabs-076,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbec7a5447_6009697611975.jpg,R 259.95,Cal-C-Vita Plus 30 Effervescent Tabs,Add to Cart
https://www.dischem.co.za/gaviscon-advance-sachets-12-x10ml-072,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001106120498_front.jpg,R 109.95,Gaviscon Advance Sachets 12 X10ml,Add to Cart
https://www.dischem.co.za/maalox-10-tablets,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009609470881_1.jpg,R 21.95,Maalox 10 Tablets,
https://www.dischem.co.za/prohep-tablets-50-s,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001375766496_1.jpg,R 109.95,Prohep Tablets 50's,
https://www.dischem.co.za/peaceful-sleep-insect-stick-repellant-30g-979,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdc493bc8_60022967.jpg,R 49.95,Peaceful Sleep Insect Stick Repellant 30g,Add to Cart
https://www.dischem.co.za/peaceful-sleep-mosquito-repellent-aerosol-150ml-978,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/d/5daef094dbc05_6004201004816.jpg,R 97.95,Peaceful Sleep Mosquito Repellent Aerosol 150ml,Add to Cart
https://www.dischem.co.za/lennon-glycerin-suppositories-12-s-972,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8d3bdb8_6001390978799.jpg,R 139.95,Lennon Glycerin Suppositories 12's,Add to Cart
https://www.dischem.co.za/fitty-dent-cleansing-tablets-968,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbfaba9755_9002240009011.jpg,R 114.95,Fitty Dent Cleansing Tablets,Add to Cart
https://www.dischem.co.za/fitty-dent-adhesive-cushions-967,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbfab2f466_9002240001138.jpg,R 129.95,Fitty Dent Adhesive Cushions,Add to Cart
https://www.dischem.co.za/fitty-dent-adhesive-super-40ml-966,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbfaa1e9f2_9002240001022.jpg,R 149.95,Fitty Dent Adhesive Super 40ml,Add to Cart
https://www.dischem.co.za/disprin-melts-tablets-32-s-961,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd7d4dd00_6001106119782.jpg,R 46.99,Disprin Melts Tablets 32's,
https://www.dischem.co.za/disprin-extra-strength-tablets-16-s-958,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd7d33117_6001106119560.jpg,R 45.95,Disprin Extra Strength Tablets 16's,Add to Cart
https://www.dischem.co.za/senokot-laxatives-20-tablets-955,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/5/e/5e3c1346946ae_6001106119539.jpg,R 74.95,Senokot Laxatives 20 Tablets,
https://www.dischem.co.za/duphalac-dry-30-sachets-937,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/64e4b52137d42_6005944000240.jpg,R 219.95,Duphalac Dry 30 Sachets,Add to Cart
https://www.dischem.co.za/duphalac-dry-10-sachets-936,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/64e4b56ce2404_6005944000226.jpg,R 75.95,Duphalac Dry 10 Sachets,Add to Cart
https://www.dischem.co.za/dermactin-ts-dark-circle-treatment-893,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/6449fe35cda29_21959037725.jpg,R 399.00,Dermactin-ts Dark Circle Treatment,Add to Cart
https://www.dischem.co.za/dermactin-eye-renewal-cream-891,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/6449eb6bb3414_21959037718.jpg,R 389.00,Dermactin Eye Renewal Cream,Add to Cart
https://www.dischem.co.za/dermactin-age-defying-smoothing-complex-wrinkles-890,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/6449d8d9c2249_21959037114.jpg,R 499.00,Dermactin Age Defying Smoothing Complex Wrinkles,Add to Cart
https://www.dischem.co.za/panamor-gel-30g-856,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8b2ceb4_6001390140714.jpg,R 76.95,Panamor Gel 30g,Add to Cart
https://www.dischem.co.za/linoscalp-250ml-844,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbeb9d5f09_6009674620822.jpg,R 249.95,Linoscalp 250ml,
https://www.dischem.co.za/linotar-cream-250g-843,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbeb9a6576_6009674620815.jpg,R 324.95,Linotar Cream 250g,Add to Cart
https://www.dischem.co.za/linotar-gel-250ml-839,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbeb9716ba_6009674620303.jpg,R 387.95,Linotar Gel 250ml,Add to Cart
https://www.dischem.co.za/berocca-effervescent-30-tablets-tropical-833,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbec804990_6009697612163.jpg,R 289.95,Berocca Effervescent 30 Tablets Tropical,Add to Cart
https://www.dischem.co.za/berocca-effervescent-20-tablets-tropical-832,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde7315c1_6003787935460.jpg,R 204.95,Berocca Effervescent 20 Tablets Tropical,Add to Cart
https://www.dischem.co.za/berocca-effervescent-10-tablets-tropical-831,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde70b246_6003787935385.jpg,R 114.95,Berocca Effervescent 10 Tablets Tropical,Add to Cart
https://www.dischem.co.za/caltrate-plus-30-tablets-821,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001605004824_front.jpg,R 174.95,Caltrate Plus 30 Tablets,Add to Cart
https://www.dischem.co.za/centrum-multivitamin-select-50-vitality-90-tablets-820,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd914bd29_6001605005357.jpg,R 484.95,Centrum Multivitamin Select 50+ Vitality 90 Tablets,Add to Cart
https://www.dischem.co.za/caltrate-plus-family-pack-90-tablets-815,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd90c8a6b_6001605004862.jpg,R 389.95,Caltrate Plus Family Pack 90 Tablets,Add to Cart
https://www.dischem.co.za/centrum-multivitamin-select-50-vitality-tablets-x60-814,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd9135d3b_6001605005333.jpg,R 354.95,Centrum Multivitamin Select 50+ Vitality Tablets X60,Add to Cart
https://www.dischem.co.za/centrum-select-50-30-tabs-812,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd910ad73_6001605005319.jpg,R 199.95,Centrum Select 50+ 30 Tabs,Add to Cart
https://www.dischem.co.za/caltrate-plus-60-tablets-811,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd90aaa34_6001605004848.jpg,R 284.95,Caltrate Plus 60 Tablets,Add to Cart
https://www.dischem.co.za/centrum-adult-30-tabs-807,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd90e489a_6001605005258.jpg,R 169.95,Centrum Adult 30 Tabs,Add to Cart
https://www.dischem.co.za/anadin-tablets-20-s-802,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8fbdf47_6001605002080.jpg,R 32.95,Anadin Tablets 20's,
https://www.dischem.co.za/preparation-h-suppositories-12-s-800,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd90688ab_6001605002509.jpg,R 152.95,Preparation H Suppositories 12's,Add to Cart
https://www.dischem.co.za/preparation-h-ointment-25g-798,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd903014e_6001605002448.jpg,R 133.95,Preparation H Ointment 25g,Add to Cart
https://www.dischem.co.za/glucerna-diabetics-nutritional-supplement-400g-755,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/8/7/8710428022066.jpg,R 229.95,Glucerna Diabetics Nutritional Supplement 400g,Add to Cart
https://www.dischem.co.za/selsun-2-5-shampoo-100ml-750,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001127043592.jpg,R 149.95,Selsun 2.5% Shampoo 100ml,Add to Cart
https://www.dischem.co.za/selsun-2-5-shampoo-50ml-749,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd7e4b937_6001127043578.jpg,R 89.95,Selsun 2.5% Shampoo 50ml,Add to Cart
https://www.dischem.co.za/selsun-blue-shampoo-150ml-exmedicated-741,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8f11243_6001516009734.jpg,R 89.95,Selsun Blue Shampoo 150ml Exmedicated,Add to Cart
https://www.dischem.co.za/selsun-blue-conditioner-150ml-normal-super-740,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8ee80e5_6001516009710.jpg,R 89.95,Selsun Blue Conditioner 150ml Normal/ Super,Add to Cart
https://www.dischem.co.za/selsun-blue-shampoo-150ml-ultra-cleanse-739,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8f2cce8_6001516009758.jpg,R 89.95,Selsun Blue Shampoo 150ml Ultra Cleanse,Add to Cart
https://www.dischem.co.za/revlon-colorstay-overtime-lipcolor-always-sienna-737,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/643b8ccc30357_309979380381.jpg,R 254.95,Revlon Colorstay Overtime Lipcolor Always Sienna,Add to Cart
https://www.dischem.co.za/revlon-colorstay-overtime-lipcolor-faithfawn-735,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/643b802359d52_309979380329.jpg,R 254.95,Revlon Colorstay Overtime Lipcolor Faithfawn,Add to Cart
https://www.dischem.co.za/revlon-colorstay-overtime-lipcolor-currant-734,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/643b73e06576a_309979380282.jpg,R 254.95,Revlon Colorstay Overtime Lipcolor Currant,Add to Cart
https://www.dischem.co.za/revlon-colorstay-overtime-lipcolor-constantly-coral-733,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/3/0/309979380022_front.jpg,R 254.95,Revlon Colorstay Overtime Lipcolor Constantly Coral,Add to Cart
https://www.dischem.co.za/antistax-active-leg-30-tablets-718,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe73e16e5_6009609473356.jpg,R 299.95,Antistax Active Leg 30 Tablets,Add to Cart
https://www.dischem.co.za/pharmaton-proactive-30-caplets-715,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe7437130_6009609473639.jpg,R 195.95,Pharmaton Proactive 30 Caplets,Add to Cart
https://www.dischem.co.za/rehidrat-oral-electrolyte-mixture-orange-14g-x-20-sachets-700,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/60e5adc8f09aa_6001137100919.jpg,R 318.99,"Rehidrat, Oral Electrolyte Mixture, Orange, 14g X 20 Sachets",Add to Cart
https://www.dischem.co.za/rehidrat-oral-electrolyte-mixture-blackcurrant-14g-x-20-sachets-697,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/60e5adc909a3a_6001137100933.jpg,R 318.99,"Rehidrat, Oral Electrolyte Mixture, Blackcurrant, 14g X 20 Sachets",Add to Cart
https://www.dischem.co.za/cuticura-vanishing-cream-100ml-670,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd86254e1_6001374040429.jpg,R 53.95,Cuticura Vanishing Cream 100ml,Add to Cart
https://www.dischem.co.za/cuticura-vanishing-cream-50ml-669,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040405.jpg,R 42.95,Cuticura Vanishing Cream 50ml,Add to Cart
https://www.dischem.co.za/cuticura-facial-scrub-150ml-666,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040382.jpg,R 51.95,Cuticura Facial Scrub 150ml,Add to Cart
https://www.dischem.co.za/sinutab-nasal-spray-saline-15ml-658,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001137101589.jpg,R 84.95,"Sinutab, Nasal Spray, Saline, 15ml",Add to Cart
https://www.dischem.co.za/cuticura-face-wash-150ml-tea-tree-654,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040344.jpg,R 51.95,Cuticura Face Wash 150ml Tea Tree,Add to Cart
https://www.dischem.co.za/cuticura-face-wash-150ml-control-645,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040320.jpg,R 51.95,Cuticura Face Wash 150ml Control,Add to Cart
https://www.dischem.co.za/cuticura-face-wash-150ml-intensive-644,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040306.jpg,R 51.95,Cuticura Face Wash 150ml Intensive,Add to Cart
https://www.dischem.co.za/iliadin-saline-drops-15ml-637,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdf6807ef_6006418000964.jpg,R 94.99,Iliadin Saline Drops 15ml,Add to Cart
https://www.dischem.co.za/dulcolax-10-tablets-625,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbedaa3431_6009712390083.jpg,R 40.95,Dulcolax 10 Tablets,Add to Cart
https://www.dischem.co.za/dulcolax-200-tablets-623,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe7406da7_6009609473448.jpg,R 409.95,Dulcolax 200 Tablets,Add to Cart
https://www.dischem.co.za/bepanthen-protective-baby-ointment-3-5g-622,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbec849ce2_6009697612408.jpg,R 33.99,Bepanthen Protective Baby Ointment 3.5g,Add to Cart
https://www.dischem.co.za/pharmaton-kiddi-syrup-100ml-610,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbedb07cde_6009712390281.jpg,R 157.95,Pharmaton Kiddi Syrup 100ml,Add to Cart
https://www.dischem.co.za/cal-c-vita-plus-20-effervescent-tabs-602,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde6e1bf8_6003787024034.jpg,R 179.95,Cal-C-Vita Plus 20 Effervescent Tabs,Add to Cart
https://www.dischem.co.za/cuticura-soap-100g-hygiene-582,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd856bed1_6001374040283.jpg,R 19.95,Cuticura Soap 100g Hygiene,Add to Cart
https://www.dischem.co.za/cuticura-ointment-50g-581,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8e42d9b_6001479460146.jpg,R 53.95,Cuticura Ointment 50g,Add to Cart
https://www.dischem.co.za/cuticura-ointment-20g-580,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6001374040245.jpg,R 31.95,Cuticura Ointment 20g,Add to Cart
https://www.dischem.co.za/cuticura-ointment-10g-579,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd8531e4c_6001374040221.jpg,R 20.97,Cuticura Ointment 10g,Add to Cart
https://www.dischem.co.za/dulcolax-suppositories-adult-10-s-573,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbedabe551_6009712390120.jpg,R 171.95,Dulcolax Suppositories Adult 10's,Add to Cart
https://www.dischem.co.za/dulcolax-suppositories-10-s-paediatric-572,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbedadaeb1_6009712390137.jpg,R 141.95,Dulcolax Suppositories 10's Paediatric,Add to Cart
https://www.dischem.co.za/dulcolax-30-tablets-571,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbe741f85e_6009609473462.jpg,R 110.95,Dulcolax 30 Tablets,Add to Cart
https://www.dischem.co.za/cal-c-vita-plus-10-effervescent-tabs-556,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbde6bd073_6003787024010.jpg,R 99.95,Cal-C-Vita Plus 10 Effervescent Tabs,Add to Cart
https://www.dischem.co.za/vitaforce-zinc-a-b6-100-tabs-551,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd34db39_6002570997975.jpg,R 179.95,Vitaforce Zinc+a+b6 100 Tabs,
https://www.dischem.co.za/vitaforce-vitamin-e-400-iu60-100-caps-539,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd2e2caf_6002570976772.jpg,R 359.95,Vitaforce Vitamin E 400 Iu60 100 Caps,Add to Cart
https://www.dischem.co.za/vitaforce-b6-50mg-100-tabs-538,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd2b9868_6002570976574.jpg,R 206.95,Vitaforce B6 50mg 100 Tabs,Add to Cart
https://www.dischem.co.za/vitaforce-vita-e-skin-cream-100ml-jar-526,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd2990f4_6002570970176.jpg,R 192.95,Vitaforce Vita-e Skin Cream 100ml Jar,
https://www.dischem.co.za/vitaforce-tranquilyt-caps-30-511,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd22fc6a_6002570944436.jpg,R 129.95,Vitaforce Tranquilyt Caps 30,
https://www.dischem.co.za/vitaforce-tonzolyt-100-tabs-510,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd2110e8_6002570941978.jpg,R 144.95,Vitaforce Tonzolyt 100 Tabs,Add to Cart
https://www.dischem.co.za/clearasil-ultra-toner-150ml-466,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd7d1a704_6001106118570.jpg,R 149.99,Clearasil Ultra Toner 150ml,
https://www.dischem.co.za/clearasil-ultra-face-wash-150ml-465,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbd7cf0b4c_6001106118563.jpg,R 149.99,Clearasil Ultra Face Wash 150ml,Add to Cart
https://www.dischem.co.za/finn-crisp-thin-200g-original-459,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbefe53ac3_6410500090014.jpg,R 54.95,Finn Crisp Thin 200g Original,Add to Cart
https://www.dischem.co.za/homeoforce-tissue-salt-12-150-tabs-447,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd1e9ccc_6002570861474.jpg,R 61.98,Homeoforce Tissue Salt 12 150 Tabs,Add to Cart
https://www.dischem.co.za/guess-men-1981-edt-50ml-550,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645e4dc86bb25_85715321824.jpg,R 855.00,Guess Men 1981 EDT 50ml,Add to Cart
https://www.dischem.co.za/guess-seductive-homme-blue-edt-50ml-960,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645e0dcaa4982_85715320421.jpg,R 855.00,Guess Seductive Homme Blue EDT 50ml,Add to Cart
https://www.dischem.co.za/guess-night-edt-50ml-938,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbf51d6fd2_85715321329.jpg,R 795.00,Guess Night EDT 50ml,Add to Cart
https://www.dischem.co.za/guess-seductive-homme-edt-50ml-911,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/645dd1152871f_85715320322.jpg,R 855.00,Guess Seductive Homme EDT 50ml,Add to Cart
https://www.dischem.co.za/guess-woman-edp-50ml-201,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbf51bce30_85715320520.jpg,R 855.00,Guess Woman EDP 50ml,
https://www.dischem.co.za/vitaforce-schweden-bitter-500ml-431,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd1d0093_6002570841490.jpg,R 374.95,Vitaforce Schweden Bitter 500ml,Add to Cart
https://www.dischem.co.za/vitaforce-schweden-bitter-100ml-430,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd1a9c9d_6002570841476.jpg,R 149.95,Vitaforce Schweden Bitter 100ml,Add to Cart
https://www.dischem.co.za/vitaforce-schweden-bitter-50ml-429,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdff1e571_60075277.jpg,R 99.95,Vitaforce Schweden Bitter 50ml,Add to Cart
https://www.dischem.co.za/vitaforce-schweden-bitter-200ml-428,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdd18ebde_6002570841438.jpg,R 199.95,Vitaforce Schweden Bitter 200ml,Add to Cart
https://www.dischem.co.za/vitaforce-schlehen-elixir-500ml-424,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdcba9ccc_6002570381293.jpg,R 368.95,Vitaforce Schlehen Elixir 500ml,
https://www.dischem.co.za/vitaforce-schlehen-elixir-200ml-423,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbdcb31fc5_6002570381286.jpg,R 194.95,Vitaforce Schlehen Elixir 200ml,
https://www.dischem.co.za/bioharmony-menoclove-plus-60-capsules-409,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/0/6009629682851_front.jpg,R 339.95,Bioharmony Menoclove Plus 60 Capsules,Add to Cart
https://www.dischem.co.za/medela-quick-clean-microwave-bags-392,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/6/4/644bbf2da322e_7612367014007.jpg,R 469.99,Medela Quick Clean Microwave Bags,Add to Cart
https://www.dischem.co.za/emporio-armani-he-eau-de-toilette-100ml-317,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/3/3/3360372061830_1.jpg,R 925.00,Emporio Armani He Eau De Toilette 100ml,
https://www.dischem.co.za/emporio-armani-she-eau-de-parfum-100ml-316,https://www.dischem.co.za/media/catalog/product/cache/c4abad14a8c43409b019ba95c1f3e4f0/3/3/3360372061809_1.jpg,"R 1,045.00",Emporio Armani She Eau De Parfum 100ml,
